Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S64282763,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L10021682,"Carretera Interamericana, km 103  San José, CR (9,534, -83,705)",9.5338151,-83.7046332,2020-01-21,07:57 AM,eBird - Stationary Count,525,1,,,1
S68838234,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L11407874,"Casa Mirador Herradura Rivas, San José, CR (9.482, -83.633)",9.4817251,-83.6334423,2020-05-09,05:41 AM,eBird - Traveling Count,117,1,.72,,3,,Común.
S68838237,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L11409775,"Casa Mirador HerraduraRivas, San José, CR (9.485, -83.634)",9.4853282,-83.6341383,2020-05-09,08:23 AM,eBird - Traveling Count,129,1,1.05,,1,,Común en la zona.
S60787857,Carpintero Serranero,Dryobates villosus,10831,4,CR-SJ,,L10057685,"Finca Seis Ancestros 20 oct. 2019 10:16 a.m.  9,531, -83,714",9.5306001,-83.7140993,2019-10-20,06:44 AM,eBird - Traveling Count,120,1,1.64,,5
S62448455,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L10034798,"Km 4, Rivas, San José, CR (9.465, -83.565)",9.4646576,-83.564653,2019-10-05,08:06 AM,eBird - Stationary Count,25,1,,,4
S60511803,Carpintero Serranero,Dryobates villosus,10831,2,CR-C,,L10015199,"Las Torres Cerro de La Muerte, Provincia de Cartago, CR (9,604, -83,767)",9.6041705,-83.7671638,2019-10-10,07:01 AM,eBird - Traveling Count,120,1,1,,3,,,Lou
S59550729,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L9743130,"Los Ángeles de Páramo, San José, CR (9,479, -83,801)",9.4787304,-83.800847,2019-09-01,07:30 AM,eBird - Traveling Count,120,1,2,,5
S62372297,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L10296773,Macho Mora,9.5273529,-83.6886553,2019-12-15,06:53 AM,eBird - Traveling Count,383,1,.18,,1
S62372299,Carpintero Serranero,Dryobates villosus,10831,2,CR-SJ,,L10296829,"Macho Mora, Rivas, San José, CR (9,527, -83,688)",9.527355,-83.6880583,2019-12-15,06:48 AM,eBird - Traveling Count,200,1,4.36,,1
S62335444,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L10296753,"Macho Mora, Rivas, San José, CR (9.527, -83.689)",9.5274435,-83.6887012,2019-12-15,06:47 AM,eBird - Traveling Count,321,1,6.44,,1
S62332755,Carpintero Serranero,Dryobates villosus,10831,2,CR-SJ,,L10296212,"Macho Mora, San José, CR (9,527, -83,689)",9.5274199,-83.6887451,2019-12-15,06:47 AM,eBird - Traveling Count,240,1,5,,3
S62448447,Carpintero Serranero,Dryobates villosus,10831,2,CR-SJ,,L5082706,PN Chirripó -- Entrance to the park trail,9.4693282,-83.5846522,2019-10-05,06:15 AM,eBird - Traveling Count,524,1,8.05,,5
S60435761,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L10001182,Reserva Río Blanco,9.4907554,-83.6052764,2019-10-06,05:58 AM,eBird - Stationary Count,180,1,,,3
S70744223,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L11686261,"Reserva Río Blanco Herradura Rivas, San José, CR (9.488, -83.612)",9.4884022,-83.6122163,2020-06-13,07:04 AM,eBird - Traveling Count,240,1,.19,,2
S63755771,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L10515964,"S1 Cendero Los Amigos, San José, CR (9,547, -83,713)",9.5467899,-83.7133845,2020-01-19,06:16 AM,eBird - Traveling Count,134,1,3.66,,7
S63755747,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L10515963,"S1 Sendero Los Amigos  19 ene. 2020 11:02 AM  9.547, -83.713",9.546593,-83.7133218,2020-01-19,06:31 AM,eBird - Traveling Count,140,1,2.39,,7
S63755773,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L10515966,"S1 Sendero Los Amigosarretera, San José, CR (9.547, -83.713)",9.5466297,-83.7132852,2020-01-19,06:12 AM,eBird - Traveling Count,153,1,3.66,,7
S63755772,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L10515973,"S1_Carretera Interamericana, San José, CR (9,547, -83,713)",9.5467266,-83.7132995,2020-01-19,06:29 AM,eBird - Traveling Count,134,1,1,,7
S58795841,Carpintero Serranero,Dryobates villosus,10831,2,CR-SJ,,L9804285,"Sendero Chirripó Km 4 (9,467, -83,566)",9.4644231,-83.5648334,2019-08-06,06:01 AM,eBird - Traveling Count,480,1,5,,4
S58397054,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L9684847,Siberia,9.5518611,-83.7133687,2019-07-21,05:49 AM,eBird - Traveling Count,240,1,3,,6
S63755768,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L10187042,"Siberia Camino Viejo, San José, CR (9,541, -83,721)",9.5411883,-83.721205,2020-01-19,06:31 AM,eBird - Traveling Count,134,1,1,,7
S70673396,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L10187042,"Siberia Camino Viejo, San José, CR (9,541, -83,721)",9.5411883,-83.721205,2020-06-21,06:29 AM,eBird - Traveling Count,213,1,2.51,,3
S70744203,Carpintero Serranero,Dryobates villosus,10831,1,CR-SJ,,L10187042,"Siberia Camino Viejo, San José, CR (9,541, -83,721)",9.5411883,-83.721205,2020-06-21,07:01 AM,eBird - Traveling Count,253,1,2.5,,3
S70394253,Carpintero Pardo,Dryobates fumigatus,10858,2,CR-SJ,,L9657857,"Ruta 242 San Gerardo, Rivas, San José, CR (9,463, -83,6)",9.4633819,-83.5998976,2020-06-11,08:07 AM,eBird - Stationary Count,13,1,,,1
S68759220,Carpintero Pardo,Dryobates fumigatus,10858,1,CR-SJ,,L10174042,"Ruta 242 San Gerardo, Rivas, San José, CR (9,464, -83,601)",9.463743,-83.6012628,2020-05-09,03:50 PM,eBird - Stationary Count,187,1,,,1
S69974109,Carpintero Pardo,Dryobates fumigatus,10858,1,CR-SJ,,L8345330,"Ruta 242 San Gerardo,Reserva DÜ Rivas, San José, CR (9.467, -83.595)",9.4668121,-83.5948002,2020-05-23,07:30 AM,eBird - Traveling Count,190,1,2.9,,1,,Observe la hembra toda café casi a la altura del suelo muy característica por el sonido.
S64266633,Carpintero Picoplata,Campephilus guatemalensis,10958,1,CR-P,,L10709347,"Pilón De Chánguena, Provincia de Puntarenas, CR (8,906, -83,175)",8.9061029,-83.1750237,2020-02-06,05:36 AM,eBird - Traveling Count,206,1,2,,5
S66224862,Carpintero Picoplata,Campephilus guatemalensis,10958,1,CR-A,,L10886366,San Jeronimo Arriba,9.9763446,-84.1920877,2020-03-25,07:41 PM,eBird - Stationary Count,15,1,,,1,,Observado
S58397046,Carpintero Picoplata,Campephilus guatemalensis,10958,1,CR-SJ,,L9684896,"Savegre Abajo San José, CR (9,43, -83,843)",9.4304615,-83.8442695,2019-07-16,01:44 PM,eBird - Traveling Count,120,1,1.78,,5
S64282703,Carpintero Picoplata,Campephilus guatemalensis,10958,1,CR-SJ,,L10710641,"Sendero Perica 9 feb. 2020 10:00 a. m.  9.287, -83.457",9.2869268,-83.456882,2020-02-09,06:39 AM,eBird - Traveling Count,200,1,2.7,,17
S64273402,Carpintero Picoplata,Campephilus guatemalensis,10958,1,CR-SJ,,L10710631,"Sendero Perica Altamira De Volcán, Provincia de Puntarenas, CR (9,287, -83,457)",9.2867442,-83.4571494,2020-02-09,06:25 AM,eBird - Traveling Count,180,1,.95,,6
S64282742,Carpintero Picoplata,Campephilus guatemalensis,10958,2,CR-SJ,,L10687782,"Unnamed Road, San José, CR (9,484, -83,807)",9.4840133,-83.80695,2020-02-05,06:23 AM,eBird - Traveling Count,140,1,1.66,,5
S64282737,Carpintero Lineado,Dryocopus lineatus,11142,2,CR-SJ,,L10668802,"2 feb. 2020 07:32  9,485, -83,808",9.4849783,-83.808335,2020-02-02,06:10 AM,eBird - Traveling Count,82,1,1.17,,5
S60719905,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-SJ,,L9994433,"242, Pérez Zeledón CR-San José (9,4609,-83,6033)",9.460875,-83.603331,2019-10-05,05:57 AM,eBird - Traveling Count,474,1,1.6,,4
S64901984,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L10833526,"ASOMOBI, Provincia de Puntarenas, CR (9.034, -83.042)",9.0343738,-83.0417385,2020-02-23,05:46 AM,eBird - Traveling Count,50,1,.66,,2
S64876654,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L10830527,"Albergue Maria Isabel 22 feb. 2020 4:50 p. m.  9.039, -83.038",9.0386467,-83.0377348,2020-02-22,02:33 PM,eBird - Traveling Count,137,1,.79,,8
S64876687,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L10830537,"Albergue María Isabel 22 feb. 2020 4:53 p. m.  9,039, -83,038",9.0386748,-83.0377109,2020-02-22,03:09 PM,eBird - Traveling Count,100,1,.15,,8
S64891827,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L10830546,"Albergue María Isabel, Provincia de Puntarenas, CR (9.039, -83.038)",9.0386748,-83.0377109,2020-02-22,02:36 PM,eBird - Traveling Count,137,1,1.11,,6,,,Monitoreo Biologico AclaP
S62441539,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L10315298,"Altamira  Puntarenas, CR (9,012, -83,023)",9.0115038,-83.022822,2019-12-19,07:04 AM,eBird - Traveling Count,164,1,1.24,,5
S58499927,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L9804409,Altamira de Biolley,9.0096733,-83.0145406,2019-07-27,01:47 PM,eBird - Traveling Count,120,1,.39,,4
S62441572,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L10314039,"Asoprola. Provincia de Puntarenas, CR (9,005, -83,009)",9.0054028,-83.009343,2019-12-19,07:05 AM,eBird - Traveling Count,166,1,1.62,,6
S68717628,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L10314039,"Asoprola. Provincia de Puntarenas, CR (9,005, -83,009)",9.0054028,-83.009343,2020-05-09,11:09 AM,eBird - Traveling Count,174,1,1.79,,5
S62450588,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L10315593,"Biolley, 19 dic. 2019 3:11 p. m.9.034, -83.042",9.0344596,-83.0417385,2019-12-19,02:44 PM,eBird - Stationary Count,27,1,,,1
S58712958,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L9804364,"Biolley, Provincia de Puntarenas, CR (9,034, -83,042)",9.0252436,-83.0486868,2019-08-03,06:39 AM,eBird - Traveling Count,120,1,.15,,5
S70632036,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L11734274,"Calle El Mirador, Provincia de Puntarenas, CR (9,256, -83,394)",9.2560519,-83.393625,2020-06-20,06:15 AM,eBird - Traveling Count,192,1,1.73,,5
S70632504,Carpintero Lineado,Dryocopus lineatus,11142,2,CR-P,,L11734375,"Calle El Mirador, Provincia de Puntarenas, CR (9,256, -83,394)",9.2561262,-83.39369,2020-06-20,06:22 AM,eBird - Traveling Count,180,1,.03,,5
S65710546,Carpintero Lineado,Dryocopus lineatus,11142,2,CR-P,,L10947977,"Chánguena Provincia de Puntarenas, CR (8,919, -83,207)",8.919002,-83.2067298,2020-03-12,06:02 AM,eBird - Traveling Count,206,1,2.72,,7
S64162121,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-SJ,,L10690106,"Finca Esteban, San José, CR (9,43, -83,843)",9.4302336,-83.8432589,2020-02-05,02:50 PM,eBird - Traveling Count,125,1,1.29,,41
S64162123,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-SJ,,L10690107,"Finca Esteban, San José, CR (9.43, -83.843)",9.4301161,-83.8433038,2020-02-05,02:50 PM,eBird - Traveling Count,125,1,1.29,,4
S59989668,Carpintero Lineado,Dryocopus lineatus,11142,2,CR-P,,L9943280,"Hamacas, CR (8,994, -82,997)",8.9943386,-82.9966882,2019-09-21,07:10 AM,eBird - Traveling Count,120,1,2,,4
S64876875,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L9943280,"Hamacas, CR (8,994, -82,997)",8.9943386,-82.9966882,2020-02-22,03:24 PM,eBird - Traveling Count,89,1,.595,,8
S65267576,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L10829508,"Jardín Ecológico El Renacer Provincia de Puntarenas, CR (9,036, -83,04)",9.0355347,-83.0403948,2020-02-29,06:56 AM,eBird - Stationary Count,15,1,,,1
S68757453,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-SJ,,L10007849,La Chiripa,9.380476,-83.4881149,2020-05-09,07:04 AM,eBird - Traveling Count,120,1,2.5,,1
S62465791,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L10318131,"La Luchita 20 dic. 2019 9:31  9,09, -83,119",9.0899564,-83.1188256,2019-12-20,08:57 AM,eBird - Stationary Count,32,1,,,7
S70221164,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L11654225,"La Luchita De Potrero Grande, Camino Viejo De Las Parcelas.",9.0868886,-83.1176229,2020-06-08,04:00 PM,eBird - Traveling Count,90,1,.91,,3
S63663862,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L10535020,"S1 Colorado. Provincia de Puntarenas, CR (9,011, -83,023)",9.01149,-83.0231278,2020-01-22,06:28 AM,eBird - Traveling Count,150,1,.95,,3
S70668819,Carpintero Lineado,Dryocopus lineatus,11142,2,CR-P,,L10535020,"S1 Colorado. Provincia de Puntarenas, CR (9,011, -83,023)",9.01149,-83.0231278,2020-06-21,05:33 AM,eBird - Traveling Count,177,1,2.55,,3
S63332303,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L10480801,"S1-SantaRosa, Buenos Aires, Puntarenas, Costa Rica 9,257, -83,392",9.2572198,-83.3924867,2020-01-12,08:17 AM,eBird - Casual Observation,,0,,,9
S68838224,Carpintero Lineado,Dryocopus lineatus,11142,2,CR-SJ,,L8453492,"San Gerardo Rivas, San José, CR (9.468, -83.585)",9.4683876,-83.5853122,2020-04-19,01:20 PM,eBird - Traveling Count,173,1,5.58,,1
S66224862,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-A,,L10886366,San Jeronimo Arriba,9.9763446,-84.1920877,2020-03-25,07:41 PM,eBird - Stationary Count,15,1,,,1
S68752875,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-A,,L11396445,"San Jerónimo, San Pedro, Perez Zeledon",9.9763446,-84.1920877,2020-05-09,07:03 AM,eBird - Stationary Count,3,1,,,1
S63318193,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-P,,L10052638,"Santa Rosa, Provincia de Puntarenas, CR (9,251, -83,38)",9.2508749,-83.3799148,2020-01-12,06:22 AM,eBird - Traveling Count,180,1,1.1,,9
S69104270,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-SJ,,L10201764,"Savegre Ecolodge San José, CR (9,43, -83,843)",9.4303313,-83.8432624,2020-05-09,10:56 AM,eBird - Traveling Count,24,1,.15,,1
S66255548,Carpintero Lineado,Dryocopus lineatus,11142,1,CR-SJ,,L10223937,"Zaragoza Rio Nuevo, San José, CR (9.469, -83.855)",9.4694195,-83.8549331,2020-03-24,05:35 PM,eBird - Stationary Count,11,1,,,1
S60757032,Carpintero Alirrufo,Piculus simplex,11220,1,CR-SJ,,L10040616,"Reserva Río Blanco, Rivas, San José, CR (9,488, -83,612)",9.4878218,-83.6121543,2019-10-16,08:05 AM,eBird - Traveling Count,120,1,3,,5
S60680542,Carpintero Alirrufo,Piculus simplex,11220,1,CR-SJ,,L10040616,"Reserva Río Blanco, Rivas, San José, CR (9,488, -83,612)",9.4878218,-83.6121543,2019-10-16,08:07 AM,eBird - Traveling Count,221,1,5.35,,5
S62481396,Carpintero Alirrufo,Piculus simplex,11220,2,CR-SJ,,L10320130,"San Jeronimo, San José, CR (9,342, -83,504)",9.3415245,-83.5038165,2019-12-20,02:51 PM,eBird - Traveling Count,100,1,.77,,1
S62482653,Carpintero Alirrufo,Piculus simplex,11220,2,CR-SJ,,L9684889,"San Jerónimo, San José, CR (9,341, -83,504)",9.3437449,-83.5031001,2019-12-20,02:52 PM,eBird - Traveling Count,100,1,.94,,1,,Observado
S60756842,Carpintero Alirrufo,Piculus simplex,11220,1,CR-P,,L10052622,"Sendero APROCOME, Provincia de Puntarenas, CR (9,277, -83,461)",9.2766361,-83.4607523,2019-10-12,06:00 AM,eBird - Traveling Count,120,1,2,,3
S63025279,Carpintero Verde Dorado,Colaptes rubiginosus,11237,1,CR-SJ,,L10320556,"Casa de Rolo, Jardin de Colibris. Rivas, San José, CR (9.471, -83.583)",9.47069,-83.5834965,2019-12-20,06:28 AM,eBird - Stationary Count,250,1,,,2,,,San Gerardo de Rivas PZ. Pequeño sendero en jardin.
S67922242,Carpintero Verde Dorado,Colaptes rubiginosus,11237,1,CR-P,,L10834932,"Finca Los Colibríes 23 feb. 2020 9:37  9,123, -83,067",9.1229052,-83.0667568,2020-04-27,12:42 PM,eBird - Stationary Count,142,1,,,2
S70744201,Carpintero Verde Dorado,Colaptes rubiginosus,11237,1,CR-SJ,,L11752447,"HerraduraRivas, San José, CR (9.513, -83.582)",9.5128848,-83.5815188,2020-06-20,11:08 AM,eBird - Traveling Count,350,1,7.71,,2
S65536525,Carpintero Verde Dorado,Colaptes rubiginosus,11237,1,CR-SJ,,L5082706,PN Chirripó -- Entrance to the park trail,9.4693282,-83.5846522,2020-03-07,08:04 AM,eBird - Traveling Count,405,1,3,,3
S63800793,Carpintero Verde Dorado,Colaptes rubiginosus,11237,1,CR-P,,L10576918,"S1 Tres Colinas, CR (9,12, -83,069)",9.1203632,-83.0694552,2020-01-26,06:23 AM,eBird - Traveling Count,231,1,.02,,5
S68210096,Carpintero Verde Dorado,Colaptes rubiginosus,11237,1,CR-SJ,,L8453492,"San Gerardo Rivas, San José, CR (9.468, -83.585)",9.4683876,-83.5853122,2020-04-26,01:07 PM,eBird - Traveling Count,181,1,5.65,,1,,Común en la zona.
S70744268,Carpintero Verde Dorado,Colaptes rubiginosus,11237,1,CR-SJ,,L7953737,"San Gerardos Birds, San Gerardo de Rivas Perez Zeledon, San José, CR (9,471, -83,583)",9.4707285,-83.5834786,2020-06-09,06:55 AM,eBird - Stationary Count,90,0,,,1
S58795841,Carpintero Verde Dorado,Colaptes rubiginosus,11237,1,CR-SJ,,L9804285,"Sendero Chirripó Km 4 (9,467, -83,566)",9.4644231,-83.5648334,2019-08-06,06:01 AM,eBird - Traveling Count,480,1,5,,4
S67922367,Carpintero Verde Dorado,Colaptes rubiginosus,11237,1,CR-P,,L11267000,"Sendero Finca Los Colibries Provincia de Puntarenas, CR (9.122, -83.066)",9.1223196,-83.0660069,2020-02-16,02:25 PM,eBird - Traveling Count,200,1,1,,2
S68886237,Carpintero Verde Dorado,Colaptes rubiginosus,11237,1,CR-P,,L11267000,"Sendero Finca Los Colibries Provincia de Puntarenas, CR (9.122, -83.066)",9.1223196,-83.0660069,2020-05-09,12:37 PM,eBird - Traveling Count,360,1,2,,4
S67922590,Carpintero Verde Dorado,Colaptes rubiginosus,11237,2,CR-P,,L11267029,"Sendero Las Huacas Unnamed Road, Provincia de Puntarenas, CR (9.127, -83.067)",9.1274619,-83.0674221,2020-01-31,12:44 PM,eBird - Traveling Count,180,1,1,,6
S68838234,Halcón de Monte Barreteado,Micrastur ruficollis,11319,1,CR-SJ,,L11407874,"Casa Mirador Herradura Rivas, San José, CR (9.482, -83.633)",9.4817251,-83.6334423,2020-05-09,05:41 AM,eBird - Traveling Count,117,1,.72,,3
S69974693,Halcón de Monte Barreteado,Micrastur ruficollis,11319,2,CR-SJ,,L11168800,"Rivas, San José, CR (9,466, -83,585)",9.4656517,-83.5851474,2020-04-07,05:05 AM,eBird - Traveling Count,300,1,10,,2
S64282715,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-P,,L10137493,"Aprocome-Altamira, Provincia de Puntarenas, CR (9,272, -83,464)",9.2715504,-83.4635845,2019-11-10,07:12 AM,eBird - Traveling Count,120,1,2,,3
S63760395,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-SJ,,L10568542,Asociación De Turismo Ena,9.343678,-83.5040421,2020-01-25,09:23 AM,eBird - Traveling Count,67,1,.87,,1
S63846092,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-SJ,,L10568539,Asociación de Turismo Ena,9.341444,-83.5043955,2020-01-25,09:24 AM,eBird - Traveling Count,66,1,1.33,,1
S63760479,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-SJ,,L10569702,"Aturena, San Jerónimo, San José, CR (9,342, -83,504)",9.3415185,-83.5043014,2020-01-25,09:24 AM,eBird - Traveling Count,66,1,.94,,1
S69420797,Caracara Cargahuesos,Caracara cheriway,11343,2,CR-SJ,,L11455225,Floristeria Bonnysu,9.3813434,-83.733201,2020-03-21,07:09 AM,eBird - Traveling Count,120,1,.99,,2
S69974107,Caracara Cargahuesos,Caracara cheriway,11343,2,CR-SJ,,L11455225,Floristeria Bonnysu,9.3813434,-83.733201,2020-05-23,07:12 AM,eBird - Traveling Count,300,1,5,,2
S59989668,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-P,,L9943280,"Hamacas, CR (8,994, -82,997)",8.9943386,-82.9966882,2019-09-21,07:10 AM,eBird - Traveling Count,120,1,2,,4
S70744201,Caracara Cargahuesos,Caracara cheriway,11343,2,CR-SJ,,L11752447,"HerraduraRivas, San José, CR (9.513, -83.582)",9.5128848,-83.5815188,2020-06-20,11:08 AM,eBird - Traveling Count,350,1,7.71,,2,,Se observan dos individuos durante el recorrido...
S62467975,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-P,,L9833814,La Luchita de Potrero Grande,9.0868886,-83.1176229,2019-12-20,10:02 AM,eBird - Traveling Count,30,1,.14,,5
S62467993,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-P,,L9833814,La Luchita de Potrero Grande,9.0868886,-83.1176229,2019-12-20,10:04 AM,eBird - Traveling Count,55,1,.1,,1
S70394253,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-SJ,,L9657857,"Ruta 242 San Gerardo, Rivas, San José, CR (9,463, -83,6)",9.4633819,-83.5998976,2020-06-11,08:07 AM,eBird - Stationary Count,13,1,,,1
S61581037,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-SJ,,L10174042,"Ruta 242 San Gerardo, Rivas, San José, CR (9,464, -83,601)",9.463743,-83.6012628,2019-11-19,06:13 AM,eBird - Stationary Count,240,1,,,4
S63417505,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-SJ,,L10174042,"Ruta 242 San Gerardo, Rivas, San José, CR (9,464, -83,601)",9.463743,-83.6012628,2020-01-15,06:22 AM,eBird - Traveling Count,235,1,2.61,,7
S64333056,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-P,,L10541695,"S2-StMaria, Provincia de Puntarenas, CR (9,276, -83,371)",9.2761099,-83.370737,2020-02-09,02:50 PM,eBird - Traveling Count,180,1,1,,9
S65526386,Caracara Cargahuesos,Caracara cheriway,11343,2,CR-P,,L10541695,"S2-StMaria, Provincia de Puntarenas, CR (9,276, -83,371)",9.2761099,-83.370737,2020-03-07,05:48 AM,eBird - Traveling Count,271,1,5.13,,9
S68838224,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-SJ,,L8453492,"San Gerardo Rivas, San José, CR (9.468, -83.585)",9.4683876,-83.5853122,2020-04-19,01:20 PM,eBird - Traveling Count,173,1,5.58,,1
S70744311,Caracara Cargahuesos,Caracara cheriway,11343,2,CR-SJ,,L4878740,San Gerardo de Rivas--Herradura,9.4809259,-83.6121798,2020-05-31,10:54 AM,eBird - Traveling Count,175,1,8.66,,2,,2 individuos observados en un potrero durante el recorrido.
S66024144,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-A,,L10886366,San Jeronimo Arriba,9.9763446,-84.1920877,2020-03-20,06:00 PM,eBird - Stationary Count,58,1,,,1,,Observado
S66224862,Caracara Cargahuesos,Caracara cheriway,11343,2,CR-A,,L10886366,San Jeronimo Arriba,9.9763446,-84.1920877,2020-03-25,07:41 PM,eBird - Stationary Count,15,1,,,1,,Observado
S68754951,Caracara Cargahuesos,Caracara cheriway,11343,2,CR-A,,L10886366,San Jeronimo Arriba,9.9763446,-84.1920877,2020-04-05,01:48 PM,eBird - Stationary Count,192,1,,,1,,Observado
S63761274,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-SJ,,L9684889,"San Jerónimo, San José, CR (9,341, -83,504)",9.3437449,-83.5031001,2020-01-25,10:44 AM,eBird - Stationary Count,5,1,,,1
S63845907,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-SJ,,L9684889,"San Jerónimo, San José, CR (9,341, -83,504)",9.3437449,-83.5031001,2020-01-27,10:41 AM,eBird - Traveling Count,54,1,1.01,,1
S70639667,Caracara Cargahuesos,Caracara cheriway,11343,2,CR-SJ,,L11735875,"San José, CR (9,362, -83,489)",9.3616578,-83.4894355,2020-06-13,05:45 AM,eBird - Traveling Count,4,1,6,,9
S63417486,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-SJ,,L10493665,"Sendero 1_ San Gerardo Rivas, San José, CR (9,465, -83,6)",9.4646824,-83.5997987,2020-01-15,06:22 AM,eBird - Traveling Count,235,1,2.85,,1
S64282703,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-SJ,,L10710641,"Sendero Perica 9 feb. 2020 10:00 a. m.  9.287, -83.457",9.2869268,-83.456882,2020-02-09,06:39 AM,eBird - Traveling Count,200,1,2.7,,17
S64273402,Caracara Cargahuesos,Caracara cheriway,11343,2,CR-SJ,,L10710631,"Sendero Perica Altamira De Volcán, Provincia de Puntarenas, CR (9,287, -83,457)",9.2867442,-83.4571494,2020-02-09,06:25 AM,eBird - Traveling Count,180,1,.95,,6
S64767804,Caracara Cargahuesos,Caracara cheriway,11343,2,CR-SJ,,L10732918,"Sendero Terrazas Del Río Feb 11, 2020 4:39 PM  9.343, -83.626",9.3430241,-83.6256549,2020-02-11,02:41 PM,eBird - Traveling Count,114,1,3.16,,5
S64371980,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-SJ,,L10732883,"Sendero Terrazas del Río 326, San José, CR (9,343, -83,626)",9.3430688,-83.6258095,2020-02-11,02:40 PM,eBird - Traveling Count,115,1,1.8,,5
S67236180,Caracara Cargahuesos,Caracara cheriway,11343,1,CR-SJ,,L11152376,"Unnamed Road, Provincia de Puntarenas, CR (9.291, -83.458)",9.2914362,-83.457535,2020-04-14,03:10 PM,eBird - Stationary Count,20,1,,,1,,,Lindos animales en el recorrido
S70427078,Caracara Cabecigualdo,Milvago chimachima,11350,2,CR-P,,L11694046,"14 jun. 2020 10:21 a. m.  8.908, -82.995",8.9081657,-82.9951055,2020-06-14,07:29 AM,eBird - Traveling Count,171,1,4.92,,3
S66474598,Caracara Cabecigualdo,Milvago chimachima,11350,3,CR-P,,L10833526,"ASOMOBI, Provincia de Puntarenas, CR (9.034, -83.042)",9.0343738,-83.0417385,2020-03-28,05:54 AM,eBird - Traveling Count,59,1,.7,,2
S62441539,Caracara Cabecigualdo,Milvago chimachima,11350,1,CR-P,,L10315298,"Altamira  Puntarenas, CR (9,012, -83,023)",9.0115038,-83.022822,2019-12-19,07:04 AM,eBird - Traveling Count,164,1,1.24,,5
